CARNET,NOMBRES,CODPROF,CODEPTO,GENERO,FECHA_INGRESO,TIPO_SOCIO,NRO_SOCIO,ESTADO_CIVIL,TELEFONO,EMAIL,ZONA_RESIDENCIA
2725894,Amor Borrego,9,6,F,2007-01-12,ACTIVO,SOC11264,VIUDO,+34 871976630,diazfelicidad@example.net,RURAL
4809597,Severo Trillo Uría,6,5,M,2019-04-21,ACTIVO,SOC11265,SOLTERO,+34 945975556,hdonaire@example.net,SUR
2570432,Ana Sofía Soria Salinas,4,2,M,2012-06-29,PASIVO,SOC11266,SOLTERO,+34 846 065 200,rizquierdo@example.net,CENTRO
4674315,Jafet Villegas Jimenez,6,5,M,2000-07-28,ACTIVO,SOC11267,DIVORCIADO,+34877 96 12 63,alemanaraceli@example.com,NORTE
4454389,María Ángeles Torre Colom,5,7,M,2018-10-06,PASIVO,SOC11268,DIVORCIADO,+34925 02 15 25,amilcar90@example.org,VILLA
5977540,Amaro Barberá,6,2,M,2019-04-06,PASIVO,SOC11269,VIUDO,+34901 967 410,berto82@example.net,CENTRO
3928174,Cleto Lucena,7,5,M,2011-11-08,PASIVO,SOC11270,SOLTERO,+34883836389,ainara74@example.net,VILLA
3338412,Gisela Paniagua,1,5,F,2000-03-04,PASIVO,SOC11271,CASADO,+34821588781,trio@example.net,RURAL
2651327,Benjamín Vazquez-Higueras,4,2,F,2014-04-26,PASIVO,SOC11272,VIUDO,+34949 802 457,bleon@example.org,SUR
3341340,Chuy Ramis,3,2,M,2019-12-04,JUBILADO,SOC11273,CASADO,+34 957 84 83 84,flobo@example.org,RURAL
2917787,Azucena Berta Salamanca Arribas,8,2,F,2001-11-14,PASIVO,SOC11274,VIUDO,+34843 04 59 60,brosell@example.org,NORTE
2381016,Pío Aurelio Escolano Rodriguez,4,5,F,2011-05-12,PASIVO,SOC11275,SOLTERO,+34 882 10 77 15,ponciosalva@example.com,RURAL
5718876,Heraclio Juan Casanova,9,2,F,2014-09-08,PASIVO,SOC11276,DIVORCIADO,+34 853 219 755,pelayoduarte@example.com,VILLA
4605405,Adelina Chico-Peláez,8,5,F,2006-12-18,ACTIVO,SOC11277,VIUDO,+34828 388 084,inigo07@example.net,SUR
5023561,Cruz Marquez Duran,8,5,F,2011-08-01,PASIVO,SOC11278,DIVORCIADO,+34875 71 06 18,luperio@example.com,NORTE
2190892,Clemente Guijarro Jerez,2,6,F,2021-03-18,JUBILADO,SOC11279,VIUDO,+34985380848,alcantarapepita@example.net,VILLA
3503374,Amelia Jurado Carreño,9,7,F,2011-05-22,ACTIVO,SOC11280,VIUDO,+34880 82 51 28,taboadaarcelia@example.net,RURAL
2251421,Osvaldo Saldaña Bou,3,5,F,2010-04-25,ACTIVO,SOC11281,CASADO,+34 820190300,gperales@example.com,SUR
2580748,Violeta Seguí Agudo,1,5,F,2015-04-05,PASIVO,SOC11282,VIUDO,+34 987883983,torremargarita@example.com,RURAL
5565490,Julio César del Valls,5,2,F,2004-11-01,ACTIVO,SOC11283,SOLTERO,+34 988707835,jarco@example.org,SUR
3165404,Etelvina Ribes-Vila,9,7,F,2013-05-04,PASIVO,SOC11284,VIUDO,+34 881009015,eduardo81@example.org,VILLA
5904204,Rosalina Castillo,2,3,F,2002-06-21,ACTIVO,SOC11285,VIUDO,+34 875 134 535,codinaangela@example.com,SUR
3152110,Clarisa Tamayo Navarro,9,8,M,2013-07-20,ACTIVO,SOC11286,DIVORCIADO,+34800 74 96 27,olalla03@example.net,RURAL
2861318,Concepción Gargallo Lillo,2,4,M,2021-07-24,PASIVO,SOC11287,DIVORCIADO,+34 949 78 96 47,martin55@example.org,CENTRO
3873011,Victoria Egea Alcántara,4,1,M,2010-06-29,JUBILADO,SOC11288,CASADO,+34943 45 88 59,cabanasbartolome@example.net,VILLA
4998140,Arcelia Téllez Vendrell,9,5,F,2019-10-11,JUBILADO,SOC11289,VIUDO,+34 705 98 87 50,oballester@example.com,VILLA
2766921,Dorotea Pascual,7,1,F,2016-06-04,JUBILADO,SOC11290,VIUDO,+34924 544 988,ursula31@example.org,SUR
3130826,Abilio Loreto Soriano Pozo,5,9,F,2000-01-17,PASIVO,SOC11291,VIUDO,+34 977 935 845,guadalupetrillo@example.com,VILLA
2404099,Artemio Frías Aguado,6,5,M,2020-10-17,PASIVO,SOC11292,DIVORCIADO,+34859 280 522,hipolito72@example.org,NORTE
4291559,Teodora Rivera Fajardo,9,2,M,2004-04-28,JUBILADO,SOC11293,DIVORCIADO,+34 945 201 116,sofia88@example.org,NORTE
5210184,Jacinto Lucas Noriega,3,7,F,2008-03-25,PASIVO,SOC11294,SOLTERO,+34957 71 97 31,nhurtado@example.com,SUR
2482415,Aitana Cabezas Adán,9,5,M,2009-01-21,ACTIVO,SOC11295,DIVORCIADO,+34885 185 422,pilar51@example.org,NORTE
4756219,Alcides Pizarro Arce,7,2,M,2009-05-10,ACTIVO,SOC11296,VIUDO,+34947059589,angelicaalonso@example.net,NORTE
5587033,Ciro Vigil Moliner,3,5,F,2008-08-21,PASIVO,SOC11297,DIVORCIADO,+34 823972992,herviaalma@example.org,CENTRO
4635547,Andrea Castrillo Villa,6,7,F,2010-12-02,PASIVO,SOC11298,DIVORCIADO,+34 876 548 328,nyuste@example.com,VILLA
4989419,Artemio Alcolea Lamas,2,2,F,2021-06-07,JUBILADO,SOC11299,SOLTERO,+34902 91 11 99,becerrapatricia@example.net,RURAL
5943640,María Carmen Eusebia Tello Amador,9,5,M,2014-06-04,PASIVO,SOC11300,DIVORCIADO,+34 947454131,bernardotolosa@example.org,CENTRO
4840135,Quique Calzada-Lamas,3,6,M,2002-10-01,PASIVO,SOC11301,SOLTERO,+34 922 419 277,reynaalbero@example.org,NORTE
2654079,Ramón Mena Agullo,1,4,M,2015-06-12,JUBILADO,SOC11302,DIVORCIADO,+34872221648,goicoecheamaria-angeles@example.net,SUR
2124933,Lidia Perea Vidal,5,5,M,2007-03-14,PASIVO,SOC11303,VIUDO,+34947 552 624,nicolasvirginia@example.com,NORTE
3839928,Nicodemo Lozano Isern,3,8,F,2016-06-05,JUBILADO,SOC11304,CASADO,+34 823992699,daniel95@example.com,VILLA
3953821,Clementina Córdoba-Rovira,6,7,M,2017-07-31,JUBILADO,SOC11305,VIUDO,+34833 25 57 94,ppascual@example.org,CENTRO
4101714,Felicidad Martin Llanos,7,6,M,2016-10-18,JUBILADO,SOC11306,VIUDO,+34 925 885 070,ojerez@example.net,CENTRO
3521549,Rosa María Pablo Lobato,6,2,F,2004-07-23,JUBILADO,SOC11307,DIVORCIADO,+34800221662,jose-antonioagudo@example.org,SUR
2994586,Samu Roura-Carreño,1,4,F,2022-01-20,PASIVO,SOC11308,CASADO,+34973 709 020,flavia98@example.net,SUR
2730324,Fabiana Enríquez,9,4,F,2005-08-12,JUBILADO,SOC11309,CASADO,+34 949 79 55 43,asole@example.net,RURAL
5061379,Ruperto Gordillo Molins,4,3,F,2000-04-07,JUBILADO,SOC11310,CASADO,+34972 40 92 19,francisco-josealegria@example.com,NORTE
3940877,Julia Marti Borrás,3,1,F,2020-08-26,ACTIVO,SOC11311,VIUDO,+34 841468284,byanez@example.org,NORTE
5592327,Benito Bermejo Núñez,5,2,F,2007-10-16,JUBILADO,SOC11312,DIVORCIADO,+34984 52 73 18,ojedasusana@example.net,VILLA
3667743,Laura Múñiz Núñez,5,5,F,2012-05-16,ACTIVO,SOC11313,VIUDO,+34880 083 152,uduque@example.net,RURAL
5086983,Loreto Segarra-Alegria,1,3,F,2006-03-12,JUBILADO,SOC11314,VIUDO,+34986 30 68 88,colomvito@example.org,VILLA
4079884,Sancho Pedro,2,2,F,2005-07-03,JUBILADO,SOC11315,CASADO,+34882 49 28 60,isidora71@example.net,RURAL
5070725,Heraclio Ponce Salazar,1,8,M,2011-01-23,PASIVO,SOC11316,DIVORCIADO,+34 949 84 77 80,solanaaitor@example.com,VILLA
5402074,Azucena Aguilar,2,2,F,2018-11-20,PASIVO,SOC11317,DIVORCIADO,+34807 845 301,dpinol@example.net,VILLA
5077202,Virginia Cuéllar Roldán,9,4,M,2020-04-20,JUBILADO,SOC11318,SOLTERO,+34807 18 16 89,zacarias46@example.com,CENTRO
2869230,Loida Nélida Llopis Saez,4,2,F,2008-02-05,ACTIVO,SOC11319,VIUDO,+34 932549661,fernandaponce@example.com,CENTRO
3406273,Herberto Garcia,7,2,F,2018-03-20,ACTIVO,SOC11320,CASADO,+34841 613 844,tcabanillas@example.org,VILLA
3234830,Carla Díaz Galan,4,8,F,2010-08-07,JUBILADO,SOC11321,SOLTERO,+34 888069711,alberolajesus@example.com,CENTRO
4886713,Eutropio Santiago Luna,7,4,M,2014-02-04,PASIVO,SOC11322,VIUDO,+34877 09 21 45,isabela05@example.com,VILLA
5729175,Alcides Bilbao Salazar,8,5,M,2000-08-30,JUBILADO,SOC11323,VIUDO,+34 820208003,canellasgala@example.org,NORTE
4341047,Conrado Sandoval Huguet,4,4,M,2003-10-12,JUBILADO,SOC11324,CASADO,+34972 82 73 99,kcabeza@example.org,NORTE
2579876,Eligio Pont Mariscal,8,6,M,2008-03-18,PASIVO,SOC11325,VIUDO,+34842 39 65 21,ponciobaron@example.net,RURAL
2371618,Poncio Pomares-Pelayo,4,2,F,2007-03-13,PASIVO,SOC11326,CASADO,+34978306363,oliverasjose-angel@example.org,NORTE
2671593,Régulo Ramiro Quintana Ramos,3,2,M,2004-03-10,ACTIVO,SOC11327,CASADO,+34914 965 599,purificacionvazquez@example.net,NORTE
3609511,Eleuterio Francisco Durán,2,9,M,2018-11-14,ACTIVO,SOC11328,SOLTERO,+34849 994 531,florescalixto@example.net,SUR
3058337,Alexandra Castro Perea,6,7,F,2011-02-22,JUBILADO,SOC11329,CASADO,+34 926 15 90 91,geronimo91@example.org,VILLA
2808689,Alonso Cabrero-Roman,7,4,F,2011-09-03,ACTIVO,SOC11330,SOLTERO,+34667712085,espinosalara@example.org,CENTRO
4875683,Leire Agustín Cuesta,1,4,F,2016-12-08,ACTIVO,SOC11331,SOLTERO,+34931 465 939,nazaret00@example.org,NORTE
4620803,Gil Lumbreras Ortega,1,2,F,2008-06-27,JUBILADO,SOC11332,DIVORCIADO,+34 826722816,dionisiopelaez@example.org,CENTRO
3567692,Leopoldo Viana Porras,1,5,F,2008-09-25,ACTIVO,SOC11333,DIVORCIADO,+34882 38 02 10,obatalla@example.com,SUR
5343719,Dimas Vicente Gomis,3,2,F,2002-01-16,PASIVO,SOC11334,VIUDO,+34 880 316 633,ebarreda@example.org,VILLA
3909771,Reyna García-Casado,5,5,F,2003-05-31,JUBILADO,SOC11335,VIUDO,+34849 909 728,yaizatolosa@example.org,NORTE
3770333,Águeda Peñalver Roig,2,4,M,2019-05-04,PASIVO,SOC11336,SOLTERO,+34 845338120,huguetlara@example.com,RURAL
3010148,Teófila Samper Gomez,2,7,M,2018-12-05,JUBILADO,SOC11337,DIVORCIADO,+34 806 374 808,ariadnaporta@example.org,VILLA
3169938,Selena Cordero Gracia,8,4,M,2012-11-30,ACTIVO,SOC11338,SOLTERO,+34730 811 019,carboaroa@example.org,NORTE
5807396,Nayara Aragonés-Esparza,3,5,F,2009-03-27,JUBILADO,SOC11339,SOLTERO,+34880 969 821,garciamodesta@example.net,VILLA
4500432,Iris Vicens Izaguirre,1,5,F,2001-06-19,JUBILADO,SOC11340,SOLTERO,+34 876271572,tamaritcalixta@example.net,VILLA
5183692,Quirino Zaragoza Quintanilla,1,3,F,2017-04-14,ACTIVO,SOC11341,VIUDO,+34 874216711,silvia31@example.net,SUR
4149276,Elisa Riera Nuñez,8,5,F,2020-05-18,JUBILADO,SOC11342,SOLTERO,+34 879 09 83 38,lupita81@example.com,SUR
2363466,María Cristina Villalonga,5,3,M,2004-06-05,ACTIVO,SOC11343,DIVORCIADO,+34887 127 746,irma08@example.org,NORTE
3127413,Chelo Vilanova-Ros,1,2,M,2005-05-03,ACTIVO,SOC11344,DIVORCIADO,+34875463143,gabaldonheraclio@example.net,CENTRO
4442797,Nuria Ribera Colom,3,8,F,2015-08-29,PASIVO,SOC11345,VIUDO,+34978 80 77 56,domitilapedro@example.org,VILLA
2115281,Elpidio Suarez,4,2,M,2012-10-01,PASIVO,SOC11346,SOLTERO,+34 842 73 98 40,eutimiogilabert@example.org,NORTE
3074505,Cleto Perez Simó,1,4,F,2022-11-17,PASIVO,SOC11347,SOLTERO,+34987464762,ibanezamerico@example.com,VILLA
3039311,Clara Dorotea Sancho Solana,8,1,F,2015-04-25,JUBILADO,SOC11348,SOLTERO,+34976 87 05 57,xferrera@example.com,RURAL
2920636,Dolores Aramburu Ricart,8,2,F,2005-03-14,JUBILADO,SOC11349,DIVORCIADO,+34 885352480,albino99@example.net,NORTE
4228684,Eliana Herrera Miró,2,2,F,2019-12-09,PASIVO,SOC11350,CASADO,+34928401361,palomarignacio@example.net,SUR
4571971,Heliodoro Morera Azcona,1,5,F,2010-04-09,ACTIVO,SOC11351,DIVORCIADO,+34 873 71 94 04,evangelinaharo@example.org,RURAL
5720094,Jennifer Íngrid Barba Roselló,1,5,M,2012-06-28,ACTIVO,SOC11352,DIVORCIADO,+34881 952 885,agustiesteban@example.org,RURAL
2247367,Glauco Melero Vendrell,6,5,F,2016-07-13,ACTIVO,SOC11353,DIVORCIADO,+34986411187,criadoeugenio@example.org,VILLA
3594101,Roldán Pineda-Céspedes,2,8,F,2022-03-27,JUBILADO,SOC11354,SOLTERO,+34 901 920 871,xbonet@example.com,VILLA
4294866,Lorena Aznar,4,4,M,2005-04-30,ACTIVO,SOC11355,VIUDO,+34 928685534,omolina@example.org,NORTE
3811200,Américo Jara-Sierra,9,2,F,2005-07-25,JUBILADO,SOC11356,SOLTERO,+34887 40 27 68,qgalan@example.com,RURAL
2635509,Francisca Gómez Roca,4,8,F,2004-08-31,JUBILADO,SOC11357,DIVORCIADO,+34800166800,elorzapio@example.com,SUR
5330218,Berto Valle Olivares,8,5,M,2015-12-11,ACTIVO,SOC11358,DIVORCIADO,+34886 03 73 80,ciriaco39@example.net,SUR
3687837,Amelia Boix Elorza,6,8,F,2003-05-06,PASIVO,SOC11359,SOLTERO,+34881683301,mesanoe@example.net,VILLA
5656286,Azucena Escalona,9,5,M,2015-02-20,JUBILADO,SOC11360,CASADO,+34974 50 12 33,efraincanet@example.com,SUR
2431481,Concha Ródenas Diez,6,2,F,2013-02-05,PASIVO,SOC11361,VIUDO,+34 881 86 37 26,fabian31@example.net,SUR
5422853,Juan Luis Aparicio Ángel,3,8,M,2011-12-02,PASIVO,SOC11362,VIUDO,+34948 519 577,uvicente@example.net,RURAL
3446180,Montserrat Rueda Cases,6,4,F,2000-11-05,PASIVO,SOC11363,SOLTERO,+34901200369,roque46@example.net,VILLA
4460566,Joaquín Benítez Orozco,7,9,F,2018-05-08,PASIVO,SOC11364,DIVORCIADO,+34843680395,nicolas36@example.org,NORTE
5173485,Donato Fuente Zorrilla,2,4,M,2017-03-05,JUBILADO,SOC11365,SOLTERO,+34 824352353,rodatrini@example.net,RURAL
2306463,Severiano Huerta Nogués,6,2,M,2001-05-20,JUBILADO,SOC11366,CASADO,+34 859 81 86 16,juan-francisco79@example.net,NORTE
2595172,Beatriz Pellicer-Agustí,6,8,M,2015-11-08,PASIVO,SOC11367,CASADO,+34847 34 46 71,macario48@example.org,SUR
4917173,Marisa del Hidalgo,8,5,M,2007-12-27,JUBILADO,SOC11368,SOLTERO,+34 926715764,casesblas@example.org,VILLA
3614251,Dora Jimena Barceló Murillo,9,9,F,2014-03-04,ACTIVO,SOC11369,DIVORCIADO,+34 962 781 623,barrigafelipa@example.net,NORTE
3663583,Gregorio Paulino Polo Heras,3,5,M,2012-11-24,PASIVO,SOC11370,DIVORCIADO,+34849 21 31 18,wolive@example.net,CENTRO
2506359,Vicenta Áurea Colom Giralt,3,1,M,2011-09-24,PASIVO,SOC11371,VIUDO,+34 848971359,florentino18@example.org,CENTRO
5492317,Susana del Castrillo,1,4,M,2013-03-18,JUBILADO,SOC11372,SOLTERO,+34 925012205,uflores@example.com,RURAL
2781267,Valeria Peláez Villena,9,2,M,2007-04-29,ACTIVO,SOC11373,SOLTERO,+34 825716696,galanleandra@example.net,SUR
2367593,Rubén del Sosa,1,2,M,2001-05-02,PASIVO,SOC11374,CASADO,+34 946 84 49 55,herminiavall@example.org,VILLA
3209145,Selena Peñalver Herrero,8,7,M,2021-12-18,PASIVO,SOC11375,DIVORCIADO,+34921 894 626,gastonferrandiz@example.com,VILLA
5173177,Teobaldo García-Salvador,6,5,M,2005-11-02,ACTIVO,SOC11376,SOLTERO,+34 871129700,gmarino@example.org,CENTRO
2588344,Borja Quero,2,4,M,2013-08-11,ACTIVO,SOC11377,CASADO,+34 887130963,gabriela32@example.org,RURAL
4803247,Encarnacion de Carbajo,5,7,M,2021-09-18,ACTIVO,SOC11378,CASADO,+34 952865899,jmascaro@example.com,VILLA
3937699,Manuel Pinedo Ocaña,8,4,F,2005-08-10,JUBILADO,SOC11379,VIUDO,+34 920773085,talcolea@example.org,RURAL
4386037,Jordana Borrell Baños,2,2,F,2003-08-14,ACTIVO,SOC11380,VIUDO,+34830246213,bcarbajo@example.org,VILLA
2423527,Cleto Márquez Jódar,5,2,M,2017-05-06,ACTIVO,SOC11381,DIVORCIADO,+34 900 359 960,oliveraabel@example.net,RURAL
3428459,Eulalia Padilla Guillen,5,3,F,2021-02-04,JUBILADO,SOC11382,VIUDO,+34920 486 121,nblanca@example.net,CENTRO
3829864,Nicolás Mendoza Ledesma,7,6,F,2008-09-18,PASIVO,SOC11383,VIUDO,+34948 46 53 22,arandanarciso@example.net,VILLA
2135962,José Manuel Polo Andreu,2,3,F,2010-12-27,ACTIVO,SOC11384,SOLTERO,+34873 92 10 20,marcialpeiro@example.net,SUR
5297124,Cándido Fuster Puga,1,5,F,2009-08-16,ACTIVO,SOC11385,VIUDO,+34 876303361,palarcon@example.org,VILLA
4484885,Julio César Calzada Narváez,9,5,M,2005-11-22,JUBILADO,SOC11386,SOLTERO,+34 971 495 083,agapitogarriga@example.com,NORTE
2235297,Rosario Sarabia-Crespi,9,2,M,2004-09-03,JUBILADO,SOC11387,SOLTERO,+34 886484281,calvoclarisa@example.net,CENTRO
3754848,Ana Fábregas,1,7,F,2001-02-26,ACTIVO,SOC11388,SOLTERO,+34 821 80 69 78,dionisia02@example.com,CENTRO
4928103,Trinidad Mateo,2,2,M,2020-09-16,PASIVO,SOC11389,DIVORCIADO,+34987 852 891,yadan@example.net,NORTE
2782681,Jose Luis Martin Carbó,2,4,M,2008-10-14,PASIVO,SOC11390,VIUDO,+34 881 017 970,peinadoedmundo@example.com,NORTE
4975616,Yago de Barroso,8,2,F,2013-03-17,JUBILADO,SOC11391,VIUDO,+34888 24 16 58,zmorell@example.net,RURAL
4890298,Germán Caro Fabregat,6,3,M,2012-09-26,PASIVO,SOC11392,DIVORCIADO,+34985 049 761,mercedesmulet@example.org,RURAL
3866629,Marcos Vilanova Naranjo,4,4,F,2019-02-25,JUBILADO,SOC11393,DIVORCIADO,+34 925 926 987,pascual80@example.org,SUR
3828146,Aroa Collado Montesinos,2,6,M,2013-09-04,JUBILADO,SOC11394,VIUDO,+34 883064231,ximenabecerra@example.org,RURAL
3745642,Benita Acosta Barberá,7,5,F,2012-06-29,PASIVO,SOC11395,VIUDO,+34949198973,godofredo41@example.net,RURAL
5725579,Jordán de Lucena,6,2,M,2022-10-17,JUBILADO,SOC11396,VIUDO,+34 980 10 35 86,susana10@example.com,RURAL
5922078,Dominga Baquero Cantero,5,8,M,2016-12-13,PASIVO,SOC11397,VIUDO,+34921717907,nacho56@example.net,RURAL
4007812,Dolores del Blanco,3,1,M,2011-10-17,JUBILADO,SOC11398,DIVORCIADO,+34 979 554 653,bsalinas@example.org,RURAL
2669198,Chus Valero Pelayo,2,2,F,2012-05-27,PASIVO,SOC11399,DIVORCIADO,+34849449337,vpina@example.net,SUR
3676520,Pastora Bautista Novoa,1,2,M,2001-03-27,ACTIVO,SOC11400,CASADO,+34922 293 629,cabrerasaturnino@example.net,SUR
5877128,Albert Salvador Benitez,7,5,M,2000-09-01,PASIVO,SOC11401,CASADO,+34647 64 52 42,vblazquez@example.com,NORTE
4485002,Celso Carreras Arce,5,5,F,2006-05-11,PASIVO,SOC11402,CASADO,+34 817 331 424,martinvillaverde@example.org,NORTE
4875021,Ariel Manzanares-Ballester,3,2,F,2021-02-17,JUBILADO,SOC11403,DIVORCIADO,+34 827 833 527,asensionoemi@example.org,NORTE
3238504,Gala Sanabria-Peral,5,2,F,2008-07-20,PASIVO,SOC11404,CASADO,+34871 29 90 04,jalvarado@example.org,VILLA
3298215,Lalo España Sevilla,4,2,M,2006-03-02,JUBILADO,SOC11405,DIVORCIADO,+34 810 613 502,mar34@example.net,VILLA
2563981,Marino Eusebio Adán Acuña,6,2,M,2011-01-09,PASIVO,SOC11406,VIUDO,+34 882348967,camaramaximiano@example.org,RURAL
5135117,América Barrios,2,7,F,2001-12-23,JUBILADO,SOC11407,SOLTERO,+34 887 67 55 10,alfredo63@example.com,NORTE
5497209,Rosario Mateu,5,5,M,2015-02-10,ACTIVO,SOC11408,SOLTERO,+34849 798 058,riverajose-manuel@example.org,RURAL
2521772,Zaira Calleja-Juárez,6,5,M,2011-07-20,ACTIVO,SOC11409,CASADO,+34800 69 52 04,chemahigueras@example.net,VILLA
2405794,Adolfo Lorenzo Pablo Calatayud,9,2,F,2021-11-21,ACTIVO,SOC11410,SOLTERO,+34 920 812 561,rguardia@example.net,CENTRO
4328772,Ale Cal,6,4,F,2009-03-02,PASIVO,SOC11411,VIUDO,+34807 70 67 33,abigailcodina@example.com,CENTRO
3016503,Nydia Losa Jover,6,4,F,2003-03-20,PASIVO,SOC11412,DIVORCIADO,+34937 03 38 43,gvargas@example.net,NORTE
5342448,Amparo María Teresa Garrido Valcárcel,4,4,M,2016-07-23,PASIVO,SOC11413,DIVORCIADO,+34874 14 83 17,ricartrosalinda@example.net,CENTRO
2245212,Cesar Elías Nogués,6,7,F,2021-07-14,PASIVO,SOC11414,VIUDO,+34844 48 23 90,juan-pablo75@example.net,RURAL
3907671,Buenaventura Cabello Rey,6,3,M,2004-05-02,PASIVO,SOC11415,SOLTERO,+34822 70 52 98,ocanabeatriz@example.org,VILLA
2308266,Onofre Cañete Tello,8,5,F,2007-05-23,PASIVO,SOC11416,SOLTERO,+34879 059 402,zdiaz@example.org,CENTRO
4395902,Evelia Viña Vazquez,7,5,F,2021-05-16,ACTIVO,SOC11417,VIUDO,+34843 689 288,jmontalban@example.com,RURAL
4355244,Maristela Esteban,5,5,M,2010-12-28,JUBILADO,SOC11418,SOLTERO,+34941 734 663,tmancebo@example.com,NORTE
4052046,Constanza Quesada Capdevila,5,4,F,2021-07-16,ACTIVO,SOC11419,DIVORCIADO,+34800373089,anunciacion88@example.com,RURAL
5089696,Ibán Rivera Ballester,6,2,F,2017-02-11,ACTIVO,SOC11420,VIUDO,+34 820 740 086,saturninavives@example.net,RURAL
5919466,Edgardo Landa Larrea,3,8,F,2002-04-10,ACTIVO,SOC11421,SOLTERO,+34876447823,cabad@example.org,CENTRO
3888169,Encarnita de Pi,3,7,M,2002-12-21,ACTIVO,SOC11422,SOLTERO,+34 860 632 550,leopoldovilalta@example.com,NORTE
3136332,Luís Perera Palomino,5,4,F,2017-10-03,JUBILADO,SOC11423,DIVORCIADO,+34 974 18 38 75,noe71@example.com,CENTRO
3035923,Venceslás Quero Coronado,7,2,F,2013-12-25,JUBILADO,SOC11424,VIUDO,+34845078529,modestaayala@example.net,NORTE
3851357,Rosa María Bonilla Llorens,9,5,M,2017-12-14,JUBILADO,SOC11425,CASADO,+34 874 140 167,narcisosotelo@example.org,SUR
5759773,Toribio Cantón Plaza,7,2,M,2009-04-10,PASIVO,SOC11426,CASADO,+34822 50 91 58,ccrespo@example.org,NORTE
3849767,Goyo Aliaga Aguilera,5,7,F,2002-11-10,JUBILADO,SOC11427,SOLTERO,+34927937161,abigail76@example.com,VILLA
3115149,Che del Bayón,6,4,F,2013-02-09,PASIVO,SOC11428,DIVORCIADO,+34981 203 300,fsalinas@example.org,NORTE
4266590,Eutimio Alcalde Benítez,8,5,F,2008-10-11,ACTIVO,SOC11429,DIVORCIADO,+34 880 08 54 62,victorinomariscal@example.org,CENTRO
3158546,Maristela Alsina Múgica,6,2,F,2016-02-23,JUBILADO,SOC11430,SOLTERO,+34 978298282,parraatilio@example.net,NORTE
2222916,Nilo Bonilla Antón,8,4,M,2018-09-11,ACTIVO,SOC11431,SOLTERO,+34 949 632 710,cabanasanna@example.org,RURAL
2175321,Gracia Borrego Alcalá,9,2,M,2014-06-09,PASIVO,SOC11432,SOLTERO,+34920254399,telloelvira@example.net,VILLA
2871331,Anastasio Manolo Torrijos Castells,6,1,M,2011-05-27,ACTIVO,SOC11433,CASADO,+34 880457610,atellez@example.org,RURAL
5279929,Ricardo Fiol Esteban,5,5,F,2010-06-13,PASIVO,SOC11434,DIVORCIADO,+34 927684621,amalia70@example.net,RURAL
3695266,Amanda Palau Nuñez,5,2,M,2015-10-16,PASIVO,SOC11435,SOLTERO,+34 877 381 753,galamontoya@example.net,RURAL
4180982,Ileana Jurado Guardiola,9,5,F,2012-02-07,JUBILADO,SOC11436,SOLTERO,+34800 68 24 02,escribanocarina@example.org,VILLA
5691697,Gabriela Gracia Gascón Cerdá,4,4,F,2002-12-30,PASIVO,SOC11437,VIUDO,+34853 09 60 62,jose-carlos05@example.net,SUR
4743527,Antonio Farré Gonzalez,9,9,M,2020-03-19,ACTIVO,SOC11438,CASADO,+34 945 53 02 44,pepe15@example.com,VILLA
4423407,Bibiana Rebollo,3,6,M,2000-11-17,JUBILADO,SOC11439,CASADO,+34 823 103 075,marcioborras@example.com,VILLA
4126356,Édgar Quintero Carmona,9,1,F,2014-05-26,PASIVO,SOC11440,VIUDO,+34943 609 148,mamenduran@example.net,CENTRO
4694352,Luz Maza Heredia,6,2,M,2012-09-07,JUBILADO,SOC11441,VIUDO,+34872864098,martinezjordana@example.net,VILLA
3953148,Anunciación Álamo Lara,1,5,M,2009-04-12,ACTIVO,SOC11442,SOLTERO,+34 849 590 578,barrosojuanita@example.org,CENTRO
4784392,Gloria Priego Rodríguez,3,7,F,2017-03-03,JUBILADO,SOC11443,SOLTERO,+34821 32 91 88,arranzbasilio@example.net,SUR
2535310,Mirta Claudia Páez Gutierrez,8,6,F,2022-11-03,ACTIVO,SOC11444,DIVORCIADO,+34981325066,montenegromalena@example.net,VILLA
4161082,Fernando Solé Quiroga,1,2,M,2011-02-28,ACTIVO,SOC11445,SOLTERO,+34885 13 14 95,mesamanolo@example.org,NORTE
4909798,Aníbal Espada Alegria,7,5,M,2015-04-21,JUBILADO,SOC11446,SOLTERO,+34875 96 20 45,cobostrinidad@example.com,SUR
5338299,Rafaela Sancho Jove,7,8,M,2021-10-16,JUBILADO,SOC11447,CASADO,+34 981779597,liliaruano@example.org,RURAL
2954350,Ruben del Catalán,8,5,M,2019-07-11,PASIVO,SOC11448,VIUDO,+34959 70 07 20,pelayohoracio@example.com,NORTE
5741297,Marisa Azorin Puerta,5,5,F,2018-04-01,ACTIVO,SOC11449,VIUDO,+34972 457 845,aranzazumarin@example.net,CENTRO
3441471,Elías Mayol Adadia,1,5,F,2018-08-16,ACTIVO,SOC11450,DIVORCIADO,+34 949629396,llabresguadalupe@example.net,CENTRO
2666780,Alonso Rincón-Fajardo,4,4,M,2021-01-22,PASIVO,SOC11451,CASADO,+34846 16 26 66,albinogras@example.net,RURAL
2479909,Humberto Perelló Roma,4,5,F,2001-06-20,JUBILADO,SOC11452,CASADO,+34 948 250 092,vidalleon@example.net,VILLA
