CUENTA,CARNET,FAPERTURA,TIPO_CUENTA,ESTADO_CUENTA,SALDO_ACTUAL,PLAZO_MESES,TASA_INTERES,FECHA_CIERRE
9-102-69012-9,2540729,2017-08-25,APORTE,ACTIVA,6093.51,12,0.104,
4-107-33619-4,3184308,2001-08-03,APORTE,CERRADA,93803.52,6,0.087,
7-100-83723-4,4905372,2023-11-27,AHORRO,ACTIVA,11761.86,6,0.061,
9-104-84706-8,5245559,2012-04-20,APORTE,CERRADA,41977.13,6,0.107,
6-100-58018-8,4141726,2003-02-04,CRÉDITO,CERRADA,62033.59,12,0.106,
2-104-13994-6,5408431,2022-03-06,AHORRO,ACTIVA,43035.12,6,0.063,
1-106-26448-5,5524977,2017-04-19,APORTE,CERRADA,54615.02,24,0.027,
3-108-44492-5,5158906,2006-06-23,CRÉDITO,CERRADA,3489.08,24,0.05,
3-102-55679-7,2631569,2000-07-28,AHORRO,ACTIVA,97534.04,0,0.097,
9-107-45792-9,5571313,2009-03-26,CRÉDITO,CERRADA,21514.27,12,0.039,
7-104-36116-8,4034219,2008-04-16,APORTE,CERRADA,38595.62,0,0.095,
3-108-51044-3,5774782,2001-07-23,AHORRO,ACTIVA,85942.76,12,0.031,
6-101-42886-7,2446391,2003-04-13,CRÉDITO,INACTIVA,81395.5,12,0.051,
7-101-23798-5,3973092,2015-02-24,AHORRO,INACTIVA,52040.98,12,0.081,
2-103-63201-6,2807460,2015-11-24,AHORRO,CERRADA,49593.58,36,0.014,
7-108-41522-3,4762235,2011-07-30,AHORRO,CERRADA,65073.19,36,0.09,
6-103-51214-1,5144999,2010-07-07,CRÉDITO,ACTIVA,9510.54,36,0.035,
5-101-55802-7,5153008,2021-06-11,CRÉDITO,CERRADA,51700.2,12,0.089,
6-100-34794-6,5500670,2017-05-02,APORTE,INACTIVA,28639.89,0,0.029,
5-107-10547-1,2562491,2002-03-26,AHORRO,INACTIVA,57748.62,0,0.018,
5-105-57209-6,3665458,2003-11-09,APORTE,INACTIVA,39465.08,0,0.104,
5-100-50680-1,5258475,2021-12-25,AHORRO,INACTIVA,19336.71,12,0.057,
7-103-55030-6,2631386,2017-05-01,CRÉDITO,CERRADA,97617.56,6,0.022,
5-103-18559-2,5156856,2001-11-05,AHORRO,INACTIVA,1979.1,24,0.061,
9-106-74901-1,3198931,2021-04-02,AHORRO,INACTIVA,4331.49,0,0.065,
6-109-96534-5,4066435,2013-10-06,CRÉDITO,CERRADA,92288.54,6,0.106,
3-107-17898-8,3522018,2002-01-31,CRÉDITO,ACTIVA,3481.22,6,0.098,
5-105-82750-5,3402389,2002-07-06,APORTE,ACTIVA,95877.5,6,0.051,
4-107-14942-4,4332016,2021-04-04,AHORRO,INACTIVA,13860.01,12,0.074,
3-104-27073-9,4481356,2018-11-20,CRÉDITO,INACTIVA,48483.11,6,0.034,
9-106-10148-2,2039283,2004-04-14,CRÉDITO,ACTIVA,21789.12,6,0.076,
1-109-88000-2,4923472,2023-11-25,CRÉDITO,ACTIVA,17366.2,0,0.051,
6-100-59923-9,4182465,2022-02-07,CRÉDITO,ACTIVA,55593.45,0,0.045,
6-102-98562-6,4305664,2010-04-15,AHORRO,INACTIVA,33557.04,24,0.077,
3-109-47444-8,3520305,2011-12-29,APORTE,CERRADA,59868.57,12,0.085,
8-104-16004-7,2563306,2001-02-12,CRÉDITO,ACTIVA,36519.43,24,0.1,
8-106-86256-5,5433900,2014-07-28,APORTE,CERRADA,36140.98,6,0.103,
5-109-79909-9,3890414,2012-01-28,AHORRO,CERRADA,580.83,0,0.084,
5-101-38405-9,4836178,2010-11-28,AHORRO,CERRADA,61919.15,36,0.11,
1-108-81805-8,2814629,2012-12-12,APORTE,INACTIVA,71721.17,12,0.067,
6-103-30956-2,3414610,2014-02-16,AHORRO,ACTIVA,65229.67,12,0.072,
5-106-55855-7,4314188,2023-05-02,CRÉDITO,ACTIVA,50546.06,36,0.041,
4-101-96358-7,4395532,2015-11-18,APORTE,ACTIVA,58155.21,6,0.05,
4-106-32131-5,5908418,2001-09-13,CRÉDITO,ACTIVA,23863.71,24,0.054,
5-104-46948-3,5130045,2015-11-04,CRÉDITO,CERRADA,45212.97,0,0.087,
2-108-22936-7,5093748,2003-05-09,CRÉDITO,ACTIVA,55292.35,12,0.084,
1-104-55931-9,2257150,2007-01-23,CRÉDITO,ACTIVA,5273.93,6,0.103,
5-108-83045-4,4467352,2006-04-24,AHORRO,CERRADA,56904.01,36,0.014,
5-103-33755-3,3248578,2003-06-18,AHORRO,ACTIVA,26296.97,6,0.02,
4-106-50397-9,4793489,2008-08-12,APORTE,CERRADA,93052.86,0,0.086,
2-103-11705-1,4549937,2016-02-28,APORTE,ACTIVA,38584.92,36,0.099,
4-105-92178-9,2536629,2011-02-11,APORTE,CERRADA,11556.34,6,0.047,
6-109-78429-5,4561547,2015-09-02,CRÉDITO,ACTIVA,66655.25,24,0.016,
4-100-57270-1,2497572,2023-10-12,CRÉDITO,INACTIVA,89957.45,0,0.039,
8-104-69629-4,5672084,2002-02-09,CRÉDITO,ACTIVA,51854.09,24,0.112,
2-106-90091-8,3450062,2022-08-30,AHORRO,ACTIVA,73671.41,36,0.118,
6-100-28200-8,5862604,2011-10-16,CRÉDITO,INACTIVA,15980.19,24,0.048,
3-107-34806-6,4035841,2012-04-07,CRÉDITO,INACTIVA,57386.31,12,0.073,
6-108-25535-5,3496823,2004-12-07,AHORRO,INACTIVA,86067.28,24,0.078,
8-103-58755-2,2089029,2007-05-21,AHORRO,CERRADA,76275.07,0,0.112,
2-106-71596-4,4199020,2019-01-04,CRÉDITO,CERRADA,95410.79,36,0.031,
5-107-14418-7,3329276,2002-03-04,CRÉDITO,CERRADA,75007.94,0,0.093,
4-105-32781-7,3819217,2009-10-29,CRÉDITO,ACTIVA,54405.25,12,0.029,
7-102-34969-6,3771154,2019-02-03,APORTE,INACTIVA,1361.39,24,0.033,
1-100-76716-9,4049414,2003-03-13,APORTE,CERRADA,6204.85,6,0.023,
7-104-19683-2,4269860,2006-11-11,APORTE,ACTIVA,27136.3,6,0.091,
7-109-87741-4,4095467,2008-01-31,AHORRO,ACTIVA,9950.17,24,0.047,
3-101-26173-1,5534145,2021-05-31,APORTE,INACTIVA,14431.7,36,0.111,
8-109-65850-1,5735025,2006-03-21,CRÉDITO,ACTIVA,56466.54,24,0.094,
6-107-30567-8,3308761,2014-10-28,CRÉDITO,ACTIVA,55630.2,36,0.019,
5-108-53988-1,3629106,2023-01-11,APORTE,INACTIVA,64329.25,0,0.046,
1-105-18171-9,2514718,2002-03-10,CRÉDITO,CERRADA,88771.21,6,0.036,
3-100-20905-1,2878493,2006-02-10,AHORRO,ACTIVA,30112.03,0,0.017,
6-108-28198-6,4367947,2019-09-23,AHORRO,CERRADA,61671.03,24,0.067,
6-102-24122-5,5754626,2003-02-15,CRÉDITO,ACTIVA,94229.43,24,0.096,
2-108-20034-5,4773761,2000-07-25,APORTE,CERRADA,75488.01,24,0.1,
2-109-98086-9,2203981,2022-10-06,CRÉDITO,CERRADA,87740.92,12,0.079,
3-107-37508-7,2547575,2020-04-24,APORTE,ACTIVA,35849.1,36,0.066,
7-104-44753-8,5639879,2020-04-14,APORTE,CERRADA,99619.98,36,0.06,
5-101-71597-8,2680789,2007-01-22,AHORRO,CERRADA,68021.17,24,0.011,
2-100-45674-2,3340713,2019-08-15,AHORRO,CERRADA,29240.16,12,0.091,
9-101-21041-5,2294923,2017-03-12,CRÉDITO,CERRADA,80897.1,24,0.064,
1-108-34958-3,2934530,2015-05-20,APORTE,CERRADA,51517.63,24,0.039,
6-100-65623-1,3118439,2013-07-15,APORTE,INACTIVA,2516.06,0,0.05,
8-101-94793-1,2104748,2005-02-10,APORTE,ACTIVA,89620.4,0,0.037,
6-104-43572-1,4234950,2015-05-11,AHORRO,INACTIVA,1128.4,0,0.064,
4-102-74337-6,5116463,2021-04-19,APORTE,CERRADA,81978.27,12,0.118,
4-102-17295-4,2157718,2005-09-09,CRÉDITO,INACTIVA,11149.05,24,0.017,
5-100-89998-2,3094724,2002-09-22,AHORRO,CERRADA,6059.77,24,0.016,
1-106-13299-6,3433236,2001-04-21,AHORRO,CERRADA,31865.35,36,0.054,
6-108-12675-3,5985248,2014-04-04,AHORRO,ACTIVA,21398.67,24,0.107,
5-109-41143-9,4369604,2008-05-11,CRÉDITO,CERRADA,98712.56,0,0.054,
1-109-32619-6,3410669,2013-03-12,CRÉDITO,CERRADA,13838.03,36,0.022,
1-105-42585-1,4113696,2002-01-20,APORTE,ACTIVA,17171.67,6,0.108,
9-104-58802-5,2045243,2023-06-04,APORTE,INACTIVA,13480.74,36,0.101,
4-101-43823-1,3412976,2018-10-06,AHORRO,INACTIVA,16494.98,24,0.025,
2-102-11320-5,2147979,2000-11-22,AHORRO,CERRADA,10311.76,36,0.067,
2-105-82769-3,2986566,2022-07-16,CRÉDITO,CERRADA,35836.56,12,0.08,
2-100-66713-5,3060987,2013-08-01,AHORRO,CERRADA,91316.84,24,0.108,
2-104-11507-9,4216102,2020-09-13,CRÉDITO,CERRADA,79101.79,24,0.117,
9-108-35410-9,2700112,2012-12-11,AHORRO,ACTIVA,73745.87,0,0.05,
8-100-72161-5,2039430,2016-05-24,AHORRO,CERRADA,29642.76,36,0.09,
3-105-96877-6,5647656,2015-09-12,CRÉDITO,INACTIVA,19141.92,24,0.096,
6-103-23543-8,4382207,2015-02-19,AHORRO,ACTIVA,14482.33,0,0.108,
8-102-60113-1,3370100,2015-11-15,AHORRO,CERRADA,65550.39,6,0.072,
1-108-59029-3,4362357,2005-03-24,APORTE,INACTIVA,18661.21,24,0.074,
4-102-58319-3,5793320,2002-05-06,AHORRO,ACTIVA,75762.28,0,0.059,
1-106-11071-4,4393941,2014-07-12,CRÉDITO,INACTIVA,55423.79,36,0.101,
3-104-25895-3,4177522,2022-09-29,AHORRO,ACTIVA,19161.63,24,0.089,
2-101-44850-7,4768578,2003-05-19,AHORRO,ACTIVA,80221.38,24,0.017,
2-108-64067-4,3255171,2000-03-26,CRÉDITO,INACTIVA,24563.33,6,0.029,
2-102-37073-6,5845506,2017-06-14,APORTE,INACTIVA,15699.88,6,0.11,
6-109-72725-6,3824444,2003-05-05,CRÉDITO,ACTIVA,20955.34,0,0.031,
3-108-66471-9,2277984,2000-05-26,AHORRO,INACTIVA,9350.87,0,0.01,
3-109-96038-7,3552492,2020-06-21,AHORRO,CERRADA,334.85,6,0.019,
9-103-36355-9,3776308,2007-09-10,APORTE,INACTIVA,81136.64,6,0.103,
6-105-82430-6,2300383,2000-11-01,AHORRO,INACTIVA,35289.27,0,0.064,
1-103-93730-9,4828573,2004-01-05,APORTE,INACTIVA,8481.36,24,0.071,
8-109-81255-4,2297453,2014-07-21,CRÉDITO,ACTIVA,41014.81,24,0.019,
9-108-74398-4,5575479,2023-08-12,APORTE,ACTIVA,53048.61,12,0.112,
1-101-54140-3,2511965,2019-12-31,APORTE,INACTIVA,40246.9,36,0.059,
9-106-82562-1,2635784,2011-02-20,AHORRO,ACTIVA,86452.19,6,0.077,
3-101-11362-3,2597310,2005-12-30,AHORRO,CERRADA,79712.68,36,0.046,
7-101-36747-4,2509656,2013-04-26,AHORRO,ACTIVA,71978.15,36,0.016,
6-103-21169-9,4069529,2012-01-22,APORTE,INACTIVA,36050.19,12,0.015,
6-108-26390-3,4307748,2020-12-07,CRÉDITO,INACTIVA,63235.21,6,0.068,
5-108-75909-9,3622146,2022-08-20,AHORRO,INACTIVA,11564.44,0,0.048,
4-104-49131-6,4123466,2006-08-16,AHORRO,INACTIVA,4360.29,6,0.044,
5-107-68262-9,4375623,2021-09-05,CRÉDITO,CERRADA,99700.79,0,0.084,
5-106-36711-3,5261630,2013-02-10,CRÉDITO,ACTIVA,51392.5,12,0.031,
7-100-41766-4,4169876,2008-11-29,APORTE,CERRADA,79101.99,6,0.109,
9-106-68562-4,2107280,2013-01-13,APORTE,INACTIVA,54871.13,36,0.038,
9-100-31601-6,5943096,2017-11-29,APORTE,INACTIVA,21070.93,24,0.119,
3-102-79343-4,5200057,2013-01-12,AHORRO,INACTIVA,88705.4,6,0.046,
5-104-63718-6,3289775,2022-03-09,APORTE,CERRADA,61236.24,12,0.103,
1-108-89777-1,5052537,2022-10-02,APORTE,ACTIVA,20783.63,6,0.072,
4-102-71718-3,3114432,2022-06-16,CRÉDITO,INACTIVA,13466.6,36,0.07,
9-108-73999-6,2305005,2006-08-22,CRÉDITO,ACTIVA,47363.04,24,0.073,
3-103-46252-3,3012096,2005-09-09,CRÉDITO,ACTIVA,93583.05,24,0.049,
2-102-39275-9,3840270,2011-11-18,CRÉDITO,ACTIVA,71865.15,12,0.082,
3-107-88539-9,4897184,2004-08-07,AHORRO,INACTIVA,17487.47,12,0.082,
9-101-65636-3,4455464,2005-11-17,APORTE,ACTIVA,86919.76,12,0.074,
1-109-45320-2,3406390,2014-08-08,AHORRO,CERRADA,74007.23,0,0.055,
9-103-23827-2,3136174,2023-12-17,APORTE,CERRADA,94024.51,12,0.105,
4-101-69853-1,2460415,2013-01-28,APORTE,INACTIVA,94952.99,0,0.036,
6-101-95754-9,4135677,2013-09-19,APORTE,INACTIVA,81553.83,0,0.015,
4-106-22732-6,5394443,2015-07-15,CRÉDITO,ACTIVA,70154.64,24,0.068,
4-109-91985-4,3299722,2015-02-24,AHORRO,CERRADA,58122.07,24,0.115,
6-106-40309-9,4528494,2002-06-18,CRÉDITO,CERRADA,24776.63,12,0.108,
2-108-18704-4,3997135,2013-04-13,AHORRO,INACTIVA,92865.99,6,0.053,
7-107-11774-6,2645723,2005-12-13,CRÉDITO,ACTIVA,87674.75,36,0.097,
8-100-26218-1,2953271,2009-09-08,AHORRO,ACTIVA,53785.12,0,0.083,
4-108-55082-5,3040095,2020-11-10,APORTE,CERRADA,26109.8,36,0.09,
9-100-34880-3,5620020,2018-07-23,AHORRO,ACTIVA,13052.55,12,0.084,
2-100-72152-6,3097517,2008-05-01,APORTE,CERRADA,67112.28,36,0.096,
1-101-61747-6,2368931,2000-01-09,AHORRO,CERRADA,83858.08,24,0.063,
8-101-46644-8,4143486,2023-01-25,AHORRO,ACTIVA,48563.22,0,0.119,
9-106-92980-7,4622233,2011-08-19,APORTE,CERRADA,37249.06,36,0.051,
4-108-58389-2,2277004,2018-07-05,APORTE,ACTIVA,12078.92,36,0.019,
8-103-96867-9,5686765,2020-11-30,CRÉDITO,CERRADA,34786.37,24,0.1,
7-109-80962-8,2617268,2007-12-04,AHORRO,INACTIVA,54792.98,36,0.055,
1-107-49430-8,4952605,2016-01-13,CRÉDITO,INACTIVA,73830.28,24,0.029,
9-100-53650-5,5473840,2021-12-22,AHORRO,ACTIVA,61636.52,24,0.094,
9-101-15141-5,3209923,2021-09-03,APORTE,ACTIVA,2643.71,12,0.118,
1-108-84751-5,2895771,2020-02-28,APORTE,ACTIVA,14605.27,6,0.11,
2-105-17175-6,4680962,2017-09-04,APORTE,CERRADA,1686.51,12,0.016,
5-109-90819-9,3586269,2013-05-27,AHORRO,INACTIVA,7565.22,36,0.118,
9-108-24406-7,2265365,2023-04-09,APORTE,INACTIVA,48079.68,24,0.117,
9-102-30090-3,4690201,2021-08-15,AHORRO,CERRADA,47348.63,6,0.078,
2-106-42177-3,5458180,2022-01-23,APORTE,ACTIVA,20759.01,36,0.087,
5-107-90343-9,2304757,2005-11-05,APORTE,ACTIVA,8541.55,36,0.077,
4-103-34928-9,3582614,2014-09-06,APORTE,INACTIVA,10884.67,24,0.057,
5-105-46216-4,3025206,2007-04-19,CRÉDITO,CERRADA,65892.08,0,0.018,
8-108-51738-7,4364081,2006-09-16,APORTE,INACTIVA,22236.06,6,0.04,
5-106-21505-3,3033157,2007-06-12,AHORRO,INACTIVA,68723.22,6,0.07,
5-105-80978-7,5220644,2016-07-08,AHORRO,ACTIVA,4421.91,12,0.12,
8-107-41783-9,5965668,2003-04-10,CRÉDITO,ACTIVA,13565.05,12,0.026,
8-100-54095-3,4324500,2022-08-17,APORTE,INACTIVA,23216.35,0,0.092,
5-109-62566-3,4334673,2017-10-07,AHORRO,CERRADA,26954.64,36,0.041,
2-107-52060-8,4356038,2016-06-08,AHORRO,CERRADA,33750.24,12,0.044,
9-100-37234-9,4389773,2010-12-16,AHORRO,INACTIVA,94874.6,0,0.029,
2-107-11561-6,4715078,2023-05-27,CRÉDITO,CERRADA,68734.4,0,0.043,
2-106-84848-5,3847137,2006-10-11,AHORRO,ACTIVA,28568.24,0,0.033,
3-106-22771-6,4046791,2023-09-22,AHORRO,INACTIVA,37033.31,6,0.069,
7-108-45061-3,5619543,2006-04-15,AHORRO,INACTIVA,89.02,24,0.087,
4-105-59986-3,3498855,2015-09-14,APORTE,ACTIVA,35517.63,6,0.09,
3-107-48895-3,3871034,2015-09-26,AHORRO,INACTIVA,94062.79,6,0.076,
8-102-38111-8,4176434,2017-11-06,APORTE,ACTIVA,12674.49,12,0.077,
7-109-94386-4,2756772,2022-04-01,AHORRO,ACTIVA,20819.61,24,0.075,
5-102-80644-7,4824727,2014-03-02,AHORRO,CERRADA,72135.07,24,0.1,
8-108-32954-2,4593442,2017-09-15,APORTE,CERRADA,36390.08,12,0.106,
6-105-32661-5,3434708,2001-05-27,APORTE,CERRADA,57570.07,24,0.062,
1-105-52209-3,4884739,2017-08-21,APORTE,ACTIVA,10183.9,0,0.051,
9-104-93160-3,2450297,2018-12-24,AHORRO,CERRADA,19533.52,36,0.093,
7-107-67678-9,5702730,2003-09-11,CRÉDITO,ACTIVA,63609.3,0,0.119,
2-102-67765-3,4603602,2013-10-03,AHORRO,CERRADA,5604.5,6,0.096,
5-102-19236-3,5436183,2011-01-30,CRÉDITO,INACTIVA,40110.54,36,0.024,
6-107-28131-1,3437631,2001-11-08,CRÉDITO,INACTIVA,17357.3,24,0.102,
9-104-51245-7,4106640,2011-09-10,CRÉDITO,INACTIVA,55115.3,6,0.086,
2-105-93275-1,5432376,2005-04-01,AHORRO,CERRADA,52172.04,12,0.043,
5-108-93839-3,2526999,2013-06-30,CRÉDITO,INACTIVA,45244.27,6,0.032,
2-106-99981-1,2566164,2020-05-08,AHORRO,CERRADA,77208.6,6,0.101,
5-107-67621-6,2295576,2004-01-10,CRÉDITO,CERRADA,86724.0,12,0.028,
9-103-28176-3,3431072,2001-05-18,AHORRO,CERRADA,91119.43,0,0.031,
5-104-83553-1,3789282,2011-05-29,AHORRO,ACTIVA,17144.07,12,0.011,
1-104-11947-7,5258381,2004-11-09,CRÉDITO,CERRADA,99028.64,24,0.085,
1-100-12893-6,2894090,2017-07-14,CRÉDITO,CERRADA,5734.6,6,0.098,
7-103-77026-9,4962223,2000-05-08,CRÉDITO,CERRADA,17593.34,12,0.088,
4-107-61956-9,2781744,2010-07-12,AHORRO,ACTIVA,35091.98,36,0.111,
3-102-59075-3,4401907,2004-06-07,AHORRO,INACTIVA,71880.25,12,0.045,
6-101-22798-9,5940302,2001-02-28,APORTE,CERRADA,32187.19,24,0.078,
4-105-27988-3,4126160,2012-08-14,CRÉDITO,INACTIVA,81206.12,36,0.096,
3-104-80268-7,4465718,2000-03-13,CRÉDITO,CERRADA,68299.93,24,0.078,
6-101-32025-4,2230335,2009-08-16,APORTE,INACTIVA,6622.94,12,0.1,
3-102-50147-9,2960160,2013-11-14,AHORRO,ACTIVA,51420.84,36,0.046,
1-102-24043-1,2471851,2009-11-23,CRÉDITO,INACTIVA,71098.75,12,0.085,
7-109-61901-5,4072604,2013-09-24,AHORRO,ACTIVA,89615.14,12,0.049,
2-101-82740-4,4280470,2003-07-11,CRÉDITO,CERRADA,35427.69,12,0.097,
1-107-21525-6,4165186,2015-01-13,APORTE,ACTIVA,62438.48,6,0.061,
7-109-96120-3,4442766,2014-09-22,AHORRO,ACTIVA,27667.72,36,0.099,
1-109-75844-6,3414350,2020-03-27,CRÉDITO,ACTIVA,84069.36,36,0.033,
7-101-67217-6,5469747,2018-07-12,CRÉDITO,ACTIVA,84614.86,36,0.074,
6-109-39509-4,2802105,2008-05-14,AHORRO,INACTIVA,29008.14,36,0.087,
4-100-31509-4,5698182,2020-09-04,AHORRO,ACTIVA,74701.57,36,0.034,
1-100-98489-6,5251890,2002-06-24,CRÉDITO,CERRADA,5856.75,0,0.08,
4-101-54809-2,2159803,2013-02-15,CRÉDITO,ACTIVA,66677.96,36,0.055,
9-107-54533-9,3803992,2000-05-06,APORTE,ACTIVA,54557.77,36,0.026,
6-107-80572-9,5734717,2002-11-10,AHORRO,CERRADA,67856.34,36,0.037,
6-106-70506-6,5822673,2015-07-30,AHORRO,INACTIVA,65396.2,36,0.032,
4-103-79837-6,2961095,2008-08-03,AHORRO,INACTIVA,70315.91,24,0.088,
4-108-70489-3,3230798,2018-05-17,APORTE,INACTIVA,43676.95,24,0.073,
1-105-19375-9,2496009,2006-01-06,AHORRO,CERRADA,95104.5,36,0.019,
7-108-34473-4,4785791,2012-12-28,CRÉDITO,INACTIVA,62137.38,24,0.034,
8-100-20116-9,5210381,2006-07-21,AHORRO,INACTIVA,67661.84,12,0.087,
7-106-43953-2,2324386,2001-01-26,CRÉDITO,INACTIVA,79620.44,6,0.032,
3-106-93499-8,4427431,2022-08-10,CRÉDITO,INACTIVA,25095.98,36,0.104,
6-102-86522-5,2169959,2005-07-05,AHORRO,ACTIVA,15731.57,12,0.016,
6-105-51147-5,3949652,2015-04-10,CRÉDITO,CERRADA,61969.18,0,0.015,
2-106-50453-9,2193217,2022-08-14,AHORRO,INACTIVA,52235.76,12,0.098,
2-103-16424-3,3239450,2022-04-09,CRÉDITO,INACTIVA,49288.04,0,0.074,
4-104-35474-8,3053807,2003-06-23,APORTE,CERRADA,54236.9,36,0.101,
2-104-34897-7,3313145,2014-08-05,APORTE,ACTIVA,9077.07,12,0.072,
5-109-52097-6,5240322,2002-04-10,CRÉDITO,CERRADA,91378.01,12,0.042,
1-109-43914-9,2745713,2000-04-18,APORTE,INACTIVA,74157.06,6,0.069,
7-102-91196-4,2883473,2006-03-25,APORTE,ACTIVA,21667.45,0,0.092,
8-102-74463-2,2892088,2010-02-13,CRÉDITO,CERRADA,93393.8,12,0.091,
4-108-38782-6,5104291,2018-04-24,APORTE,CERRADA,7873.14,36,0.1,
9-100-72313-5,2712836,2002-09-11,AHORRO,CERRADA,872.98,12,0.082,
4-104-74181-7,5441028,2014-08-01,CRÉDITO,INACTIVA,83094.87,0,0.047,
3-109-43649-7,3252277,2016-09-19,APORTE,INACTIVA,28439.06,0,0.046,
8-103-28021-4,4763933,2021-10-11,AHORRO,CERRADA,90577.29,12,0.11,
5-100-48922-9,3262455,2015-08-21,CRÉDITO,ACTIVA,6611.47,6,0.025,
4-102-47022-1,4590944,2010-03-10,AHORRO,INACTIVA,65681.67,6,0.047,
8-109-90895-4,3848919,2005-07-22,CRÉDITO,ACTIVA,72072.18,0,0.109,
8-102-66496-5,5923427,2023-05-20,AHORRO,ACTIVA,8419.55,36,0.049,
3-101-83644-9,5882584,2010-01-11,AHORRO,CERRADA,42506.62,12,0.045,
4-106-26013-1,4711356,2001-12-08,CRÉDITO,INACTIVA,24544.9,12,0.03,
3-105-55358-8,2743064,2012-10-20,CRÉDITO,ACTIVA,37154.5,0,0.073,
4-105-46904-7,5997660,2000-06-28,AHORRO,INACTIVA,69781.29,36,0.054,
9-102-22602-1,3818710,2010-06-26,APORTE,INACTIVA,27166.02,36,0.057,
8-109-25915-3,4124239,2001-02-16,AHORRO,CERRADA,34803.11,12,0.06,
2-109-18800-2,5530677,2008-11-22,CRÉDITO,ACTIVA,55639.67,0,0.075,
1-107-53771-6,5880315,2016-03-25,AHORRO,CERRADA,94260.81,12,0.094,
7-102-45859-9,3060627,2016-08-17,APORTE,ACTIVA,31002.86,24,0.016,
6-108-53882-7,5888612,2004-02-19,CRÉDITO,CERRADA,62242.24,6,0.034,
8-101-73079-2,5495457,2017-12-13,AHORRO,INACTIVA,89295.41,36,0.092,
1-105-22833-1,2988622,2013-01-05,AHORRO,CERRADA,78172.37,24,0.081,
6-108-18793-5,2039238,2001-06-17,APORTE,INACTIVA,70159.05,12,0.101,
8-109-46952-3,5815399,2009-11-27,AHORRO,CERRADA,9025.87,6,0.069,
4-102-86049-1,2870583,2023-08-24,AHORRO,ACTIVA,41686.51,12,0.03,
2-107-46391-5,3126267,2022-11-04,APORTE,INACTIVA,61313.29,0,0.037,
9-106-30810-2,4035956,2015-07-21,AHORRO,CERRADA,3650.87,0,0.099,
8-103-61614-4,4789124,2009-11-19,CRÉDITO,CERRADA,80695.85,24,0.102,
4-104-28834-6,5873981,2010-09-24,AHORRO,CERRADA,27075.96,36,0.073,
1-106-82179-5,5698039,2007-12-08,AHORRO,INACTIVA,25806.42,24,0.016,
8-107-23884-8,3161945,2003-11-17,AHORRO,CERRADA,53309.19,36,0.082,
5-103-55651-8,2564301,2004-06-09,CRÉDITO,ACTIVA,56617.2,12,0.041,
6-104-52593-8,4945734,2001-12-27,AHORRO,CERRADA,98606.61,6,0.063,
9-100-72197-7,4580044,2014-06-19,CRÉDITO,INACTIVA,79421.6,36,0.053,
4-101-13213-7,5455605,2017-03-08,APORTE,CERRADA,22959.82,0,0.089,
9-101-11627-5,2941246,2008-05-03,CRÉDITO,ACTIVA,70389.24,6,0.035,
4-101-23467-9,4312842,2006-09-17,APORTE,CERRADA,89228.72,0,0.074,
9-100-14980-8,2560576,2010-02-25,APORTE,CERRADA,6927.58,6,0.044,
2-105-94910-5,3517877,2018-01-10,CRÉDITO,CERRADA,26868.96,6,0.103,
8-101-38239-6,3103085,2016-01-10,APORTE,ACTIVA,68755.64,12,0.077,
3-102-30655-1,2097118,2000-08-07,CRÉDITO,CERRADA,45501.45,6,0.023,
9-109-34040-1,2194913,2023-05-17,AHORRO,CERRADA,42683.92,6,0.049,
4-102-88805-1,5768398,2022-12-26,AHORRO,ACTIVA,64712.48,12,0.078,
3-105-46117-9,4466598,2011-08-27,AHORRO,INACTIVA,63084.6,24,0.071,
2-102-19342-8,3864919,2014-12-11,AHORRO,CERRADA,52553.24,12,0.029,
8-102-26930-5,3360062,2001-02-15,APORTE,INACTIVA,53911.26,24,0.079,
6-100-37366-7,3066269,2006-12-09,CRÉDITO,ACTIVA,80588.63,36,0.073,
4-101-74040-2,4185961,2021-01-30,APORTE,ACTIVA,87879.53,6,0.068,
1-102-47934-5,2384292,2020-09-16,AHORRO,CERRADA,6201.35,0,0.061,
5-104-48243-2,3857588,2022-07-19,APORTE,CERRADA,51398.28,6,0.012,
8-103-58353-7,2013948,2020-11-19,APORTE,ACTIVA,91811.21,6,0.05,
9-105-24846-3,2681768,2018-04-07,AHORRO,CERRADA,30565.35,6,0.078,
6-107-73198-3,2319982,2001-10-29,AHORRO,ACTIVA,75928.06,6,0.099,
4-102-81788-9,5274956,2001-08-04,APORTE,INACTIVA,30836.03,24,0.046,
1-108-61641-8,5453475,2022-04-13,CRÉDITO,CERRADA,15864.4,6,0.02,
8-109-87927-5,4282461,2007-03-14,CRÉDITO,INACTIVA,10473.23,12,0.032,
8-103-69468-2,5441433,2004-06-24,AHORRO,CERRADA,1477.23,6,0.065,
8-100-86674-1,4721043,2002-02-16,AHORRO,ACTIVA,87748.04,12,0.032,
5-108-78042-7,3697223,2004-04-08,CRÉDITO,ACTIVA,33793.59,0,0.054,
9-109-47892-3,5074704,2023-06-10,CRÉDITO,ACTIVA,39958.14,12,0.017,
1-107-15390-6,2260677,2013-03-12,AHORRO,ACTIVA,26374.13,24,0.054,
6-102-42479-5,3973171,2005-06-30,AHORRO,CERRADA,29683.14,12,0.044,
4-102-93867-8,2137664,2015-05-02,AHORRO,INACTIVA,72854.63,24,0.064,
8-105-15237-5,5490753,2003-01-16,AHORRO,CERRADA,54190.87,0,0.048,
